OrderId,OrderItemId,QuantityOrdered,ItemPrice,PromotionDiscount,batch_id
171-0150290-2814775,4.93131E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",370
171-0150689-5121158,5.96829E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",12
171-0150689-5121158,5.96829E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",130
171-0150689-5121158,5.96829E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",242
171-0150932-6825933,4.19529E+13,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",45
171-0151692-5520353,3.62851E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1392
171-0151755-9808339,9.29374E+12,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",728
171-0152048-4079560,6.00725E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",334
171-0152102-5664352,4.01909E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",518
171-0153031-5654746,5.37981E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1464
171-0154553-9542706,6.75566E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",2406
171-0154949-4923521,6.72333E+13,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",88
171-0155506-5395508,5.61403E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",52
171-0155613-5525175,5.25345E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",556
171-0155631-6382712,2.00897E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",22
171-0155707-3110708,6.38038E+12,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",237
171-0156566-7908365,2.66081E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",358
171-0156726-6684332,2.11786E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",498
171-0156732-7558719,5.79714E+13,1,899,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1027
171-0157544-2347525,1.31732E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",341
171-0157544-2347525,1.31732E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",499
171-0157879-4563576,3.13597E+13,1,1139,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",773
171-0158361-3716374,1.6537E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",243
171-0158409-9399550,5.99914E+13,1,1282,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",136
171-0158548-6565924,2.66657E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",76
171-0158601-6606779,3.49014E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",894
171-0158936-8019558,1.90891E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",52
171-0160237-3001113,1.54042E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",502
171-0160530-3713133,5.68008E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",159
171-0161531-9790759,4.54766E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",246
171-0162425-1231566,4.26533E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1438
171-0162684-0569126,3.52546E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",294
171-0163125-6023509,5.05391E+13,1,379,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",254
171-0163810-9009939,5.90347E+13,1,949,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",453
171-0163988-1826716,5.58718E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",819
171-0164024-0993971,5.61056E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",20
171-0166241-8851523,2.00634E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",45
171-0166998-3350734,6.74283E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",667
171-0167601-9161914,2.85445E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",259
171-0167601-9161914,6.23169E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",260
171-0167754-4231527,6.33753E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",294
171-0168414-8345106,3.50967E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1795
171-0170445-5921100,2.56964E+13,1,1599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",700
171-0171644-7569129,3.57466E+13,1,1279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",631
171-0172195-0564321,5.13365E+13,1,284.76,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1047
171-0173440-8852311,5.29214E+13,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1336
171-0173577-3380373,5.11486E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",93
171-0175045-3370763,2.80074E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",603
171-0177076-3871529,6.52746E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",719
171-0177685-9074733,1.14895E+13,1,2599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",676
171-0178500-0144325,5.00112E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",209
171-0179074-4029968,2.1954E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",105
171-0179157-9899539,4.44907E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",849
171-0179471-6221146,4.33837E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",320
171-0179990-7328309,5.97269E+12,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",585
171-0180000-4017121,2.19804E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",852
171-0180848-2574766,3.17956E+13,3,1347,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1241
171-0181877-7576318,3.40429E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",729
171-0182135-1562762,6.28727E+13,1,3499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1509
171-0182768-7926778,4.45153E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",546
171-0183835-8648370,6.43288E+13,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1121
171-0184306-1932346,4.74875E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",668
171-0184811-4810711,3.66998E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",73
171-0184841-1837945,4.6764E+12,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1550
171-0185050-3705137,7.62488E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",570
171-0185260-2833125,7.07675E+12,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",550
171-0186231-2805949,2.95343E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",803
171-0186623-6105958,3.81905E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",82
171-0187191-9165927,1.94531E+13,1,1440,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1684
171-0188141-1993943,4.47596E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",683
171-0188456-4537924,6.73285E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",428
171-0188779-4108316,2.41178E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",677
171-0189908-0806743,2.38569E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1219
171-0190027-9576360,5.80328E+13,1,159,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",37
171-0191100-2417924,6.67542E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",74
171-0191639-7376354,1.8193E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",888
171-0191771-3793143,3.53433E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",542
171-0192466-5563558,4.43274E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",61
171-0192683-4660321,6.55666E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",954
171-0192979-5021168,1.73959E+13,1,1614,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",103
171-0192979-5021168,1.73959E+13,1,1614,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",113
171-0192979-5021168,1.73959E+13,1,1614,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",369
171-0194822-6913924,2.10762E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",767
171-0195982-5557104,1.55629E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",565
171-0196946-1944363,4.06787E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1081
171-0197367-3524362,5.6597E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",486
171-0197475-3964351,2.37893E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",274
171-0198172-8301105,3.92434E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1363
171-0198396-2770767,2.96825E+13,1,1499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",49
171-0198632-3373178,2.05307E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1706
171-0199183-2375527,4.07098E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",7
171-0199234-6181916,4.16473E+12,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",898
171-0201453-0801161,1.50609E+12,1,859,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1529
171-0202327-7223565,1.93125E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",428
171-0202908-2487552,4.39345E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",586
171-0204931-3324317,5.17904E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",997
171-0205191-6493901,6.6706E+13,0,422.88,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",830
171-0206092-6694778,4.37875E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",190
171-0206103-7709126,3.55566E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",602
171-0206892-6885950,2.29947E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",476
171-0207194-4905928,6.61489E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",71
171-0207897-8649939,6.41274E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",6
171-0208382-6142770,6.6856E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1026
171-0209343-2772332,2.26602E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",809
171-0210620-6563577,1.39197E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",151
171-0211012-6381158,1.76094E+13,1,299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1270
171-0211087-5224319,6.14611E+13,1,1149,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",453
171-0211254-4083513,4.17903E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",25
171-0211887-6668339,6.61341E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",71
171-0214089-4482717,4.11594E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",319
171-0215033-0730778,4.11973E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",339
171-0216031-8532313,3.06065E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",151
171-0216685-8773157,2.71601E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1271
171-0217250-3556358,4.3198E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",222
171-0217416-7073927,3.56361E+13,1,1849,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",425
171-0219722-2911521,1.86321E+12,1,1349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",197
171-0220743-6690718,4.77265E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",277
171-0220991-5374744,3.21283E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",551
171-0221799-5096325,4.20994E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",696
171-0223073-1997917,1.72192E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",319
171-0223587-4723572,1.97024E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",939
171-0224021-5738771,6.42164E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",17
171-0224691-4565903,3.95233E+13,1,2599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",478
171-0224963-6001164,4.98375E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",6
171-0225148-4727537,6.32886E+13,2,698,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",609
171-0225350-4680360,7.0001E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1419
171-0225514-6633105,1.72132E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",571
171-0225866-4798775,1.32385E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",195
171-0225879-4278707,1.17848E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",262
171-0226312-6984377,1.20649E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1560
171-0226315-3310721,5.08531E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1541
171-0226658-8149945,1.15926E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",74
171-0226850-3775514,1.89545E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1319
171-0228119-0610711,8.82454E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",219
171-0228303-2893157,7.00732E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",964
171-0228398-2527577,1.4309E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",27
171-0228398-2527577,1.4309E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",129
171-0228398-2527577,1.4309E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",170
171-0228696-6580349,5.58986E+13,1,465.25,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",249
171-0229415-7815509,3.16106E+13,1,469,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1194
171-0230609-3437114,6.04781E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1129
171-0230652-1821952,5.91476E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1103
171-0230807-1478718,6.45917E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",179
171-0231113-8169163,6.81677E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",367
171-0231113-8169163,6.81677E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",585
171-0231113-8169163,6.81677E+13,1,649,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",644
171-0231822-4254724,4.83578E+13,1,1399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",215
171-0232541-4491542,1.03869E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",187
171-0232633-2870768,6.49603E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",205
171-0233238-1629933,4.87752E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",835
171-0233238-1629933,7.32623E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",836
171-0235758-7642744,6.70819E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",169
171-0236036-5720340,5.62717E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",40
171-0236234-2691559,4.72027E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",29
171-0236334-9562724,4.55523E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",691
171-0237570-2461110,4.61593E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",208
171-0237744-3741111,4.39238E+13,1,1749,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",562
171-0238056-6593105,1.08561E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",358
171-0238944-8269910,3.11764E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",575
171-0239576-2973960,6.35702E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",54
171-0240546-6314757,2.10928E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",179
171-0240906-7613166,1.71574E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",370
171-0240906-7613166,1.71574E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",438
171-0241136-9673971,6.26165E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",454
171-0242262-9047502,5.82002E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",863
171-0242330-2601964,2.07547E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",112
171-0242434-6641149,5.44997E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",388
171-0242500-6626755,1.95784E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",192
171-0242546-5564305,6.7517E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1090
171-0242867-1661957,5.09955E+13,1,529,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",135
171-0242897-6441900,3.86137E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",109
171-0243520-9549978,3.45241E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",729
171-0244092-5330723,5.40594E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1290
171-0247306-5967530,4.48664E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",199
171-0247570-2639550,9.49018E+12,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",968
171-0248053-5517146,3.99743E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",613
171-0248467-4811575,5.97402E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",459
171-0249901-9535541,2.75437E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",2
171-0250402-4581148,4.6251E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",840
171-0252046-2156325,5.23839E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",490
171-0252154-6350767,6.97833E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",60
171-0253145-1109170,6.50018E+13,1,599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",19
171-0254325-3367522,2.31497E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",157
171-0254770-0746768,4.29118E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",465
171-0256381-9023535,6.78477E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",130
171-0256381-9023535,6.78477E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",276
171-0257129-7513123,3.53663E+13,1,2889,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",79
171-0257299-5357947,6.47228E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",905
171-0257408-2661102,1.51021E+13,1,1999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",437
171-0258286-8130733,5.74368E+13,1,1719,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",2206
171-0259076-8409936,4.59171E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",365
171-0259472-9031520,6.61748E+13,1,999,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",659
171-0259549-8142776,6.36112E+13,1,1599,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",579
171-0259676-1564300,2.79549E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",14
171-0259695-9405116,3.94133E+13,1,209,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",2198
171-0260429-3789149,1.01339E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",511
171-0261728-4887516,8.60003E+12,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",585
171-0261830-9826742,4.43588E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1661
171-0262031-7373114,4.93609E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1223
171-0263486-1183517,4.90351E+12,1,616,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",159
171-0264556-3449121,2.9849E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",138
171-0266206-9093107,1.91185E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",664
171-0266456-5531558,4.96074E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",950
171-0266689-1849975,1.06852E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",372
171-0266707-1729949,5.89324E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",713
171-0266940-7382735,2.72795E+13,1,1379,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",91
171-0267963-8660331,2.65211E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",465
171-0268128-9414745,5.43143E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",787
171-0268360-0350763,6.42512E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",619
171-0268900-7066721,6.19402E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",416
171-0269399-6062700,1.81084E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",715
171-0270041-1142738,2.97508E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",896
171-0271040-7534707,4.59892E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1240
171-0271164-3601169,3.02866E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",831
171-0271797-6704346,6.073E+13,1,349,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",417
171-0272048-6625112,3.154E+13,1,199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",306
171-0272205-0921161,3.57092E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",32
171-0272205-0921161,3.57092E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",213
171-0272205-0921161,3.57092E+13,1,1699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",436
171-0272648-0025153,2.56886E+13,1,549,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",554
171-0273978-2719553,7.00299E+13,1,699,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1213
171-0275470-5827514,2.55151E+13,1,449,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",1344
171-0275693-6136356,5.95123E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",7
171-0276581-1873948,1.82221E+13,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",71
171-0276581-1873948,1.82221E+13,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",305
171-0276581-1873948,1.82221E+13,1,539,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",343
171-0276756-7558771,5.45299E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",955
171-0277622-8204303,3.42346E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",440
171-0277948-6405173,4.60591E+13,1,799,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",653
171-0278098-1880364,2.09842E+13,1,1049,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",952
171-0278114-3175509,1.62163E+12,1,3299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",404
171-0278719-7278749,4.35798E+13,1,249,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",33
171-0279097-8737961,6.51713E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",325
171-0279398-2670758,5.86E+13,1,1199,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",359
171-0281062-3853143,6.59542E+13,1,499,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",1014
171-0281804-3166738,5.91231E+13,1,279,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",110
171-0281991-7657939,6.3632E+13,1,399,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",123
171-0282320-6492363,3.09544E+13,1,1299,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10.1""}",922
171-0283316-3566726,4.61485E+13,1,629,"{ ""CurrencyCode"": ""INR"", ""Amount"": ""10""}",44
